Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,WorkDays,HoursPerDay,LongestAbsence
60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3219,Female,5,Laboratory Technician,Single,53290,8.0,20,0,10.0,3,2,2,2,4,4,1.0,1.0,3.0,231,6.591772486772489,3
27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,3220,Male,2,Manufacturing Director,Divorced,43250,1.0,14,0,9.0,2,9,1,7,2,3,4.0,1.0,2.0,228,7.398501461988306,3
41,No,Travel_Rarely,Research & Development,3,3,Medical,3221,Male,1,Manufacturing Director,Married,72600,1.0,16,0,22.0,2,22,2,10,3,3,4.0,3.0,3.0,236,6.219918785310732,3
50,No,Travel_Rarely,Sales,9,3,Life Sciences,3222,Male,2,Research Scientist,Married,23220,7.0,25,1,4.0,0,2,2,2,4,4,4.0,2.0,3.0,233,7.39945278969957,3
28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,3223,Male,3,Research Scientist,Single,20750,7.0,18,3,10.0,0,7,3,7,2,3,1.0,2.0,3.0,242,8.102418503213956,3
36,No,Non-Travel,Research & Development,10,4,Technical Degree,3224,Female,2,Research Scientist,Married,41520,9.0,19,1,10.0,3,8,0,5,3,3,1.0,1.0,3.0,238,6.010324463118582,3
38,No,Travel_Rarely,Research & Development,1,3,Medical,3225,Female,3,Manager,Single,96190,4.0,13,1,10.0,2,1,0,0,3,3,3.0,3.0,4.0,240,9.792004629629636,3
44,No,Non-Travel,Research & Development,8,2,Life Sciences,3226,Male,1,Research Scientist,Single,135030,2.0,12,0,9.0,6,5,1,4,2,3,1.0,3.0,3.0,232,6.090522030651338,3
47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,3227,Male,1,Research Scientist,Divorced,54410,9.0,22,1,28.0,6,22,11,13,2,4,4.0,3.0,2.0,244,8.281967213114752,3
30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,3228,Male,2,Sales Executive,Divorced,52090,7.0,14,1,10.0,3,8,7,7,3,3,3.0,4.0,2.0,242,7.524912764003674,3
29,No,Travel_Rarely,Research & Development,1,2,Medical,3229,Female,1,Sales Executive,Single,106730,1.0,13,3,1.0,2,1,0,0,3,3,3.0,3.0,3.0,241,6.440665053019824,3
42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,3230,Female,1,Sales Executive,Divorced,50100,6.0,21,3,7.0,3,2,2,2,3,4,3.0,3.0,3.0,234,9.94542497625831,3
43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,3231,Male,1,Laboratory Technician,Married,135490,3.0,11,2,7.0,3,2,2,2,3,3,4.0,4.0,3.0,229,7.093515283842795,3
34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,3232,Male,2,Healthcare Representative,Single,49990,3.0,12,2,10.0,2,5,4,3,4,3,2.0,3.0,3.0,230,6.403804347826089,4
23,No,Travel_Rarely,Sales,13,3,Marketing,3233,Male,5,Sales Executive,Married,42210,1.0,11,1,5.0,4,4,0,2,3,3,2.0,1.0,4.0,229,7.827048762736532,3
39,No,Travel_Rarely,Sales,2,4,Marketing,3234,Female,4,Healthcare Representative,Married,138720,9.0,12,3,12.0,3,8,3,6,2,3,3.0,2.0,1.0,229,6.308489810771467,4
56,No,Travel_Rarely,Research & Development,2,4,Medical,3235,Male,1,Manager,Married,20420,7.0,12,0,30.0,6,10,1,1,3,3,3.0,4.0,2.0,242,7.119548898071626,3
40,No,Travel_Rarely,Sales,9,3,Marketing,3236,Male,2,Research Scientist,Single,20730,0.0,14,0,5.0,3,4,2,3,3,3,4.0,4.0,2.0,243,8.80456675811614,3
27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3237,Female,1,Laboratory Technician,Single,29560,8.0,13,0,9.0,6,7,0,7,3,3,4.0,1.0,1.0,230,7.4932306763284995,3
29,No,Travel_Rarely,Sales,20,3,Marketing,3238,Female,2,Manager,Divorced,29260,1.0,15,1,2.0,3,2,2,2,2,3,4.0,2.0,3.0,241,7.091451129552791,4
53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,3239,Female,3,Laboratory Technician,Single,48090,2.0,18,0,19.0,2,2,2,2,3,3,4.0,4.0,3.0,236,6.28268479284369,3
35,No,Non-Travel,Research & Development,5,1,Medical,3240,Male,1,Healthcare Representative,Divorced,51630,2.0,18,2,16.0,4,1,0,0,3,3,4.0,1.0,4.0,231,7.127432659932662,3
32,No,Travel_Frequently,Sales,4,4,Life Sciences,3241,Male,2,Sales Executive,Married,188440,1.0,19,0,10.0,3,10,4,7,1,3,1.0,4.0,3.0,235,7.783390070921988,3
38,No,Travel_Rarely,Sales,10,3,Medical,3242,Male,4,Laboratory Technician,Married,181720,6.0,12,2,6.0,5,1,0,1,3,3,4.0,3.0,1.0,245,10.898861678004529,3
34,No,Travel_Rarely,Research & Development,20,3,Medical,3243,Female,3,Laboratory Technician,Divorced,57440,3.0,19,1,7.0,4,0,0,0,2,3,2.0,1.0,3.0,237,6.180956399437411,4
52,No,Travel_Rarely,Sales,21,5,Technical Degree,3244,Male,3,Manager,Married,28890,1.0,11,1,34.0,2,34,1,16,3,3,3.0,1.0,4.0,234,5.995623219373222,3
33,Yes,Travel_Rarely,Research & Development,1,2,Medical,3245,Male,3,Laboratory Technician,Single,28710,1.0,17,3,10.0,2,10,7,8,3,3,4.0,4.0,2.0,239,10.023396094839603,3
25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,3246,Male,2,Research Scientist,Single,74840,1.0,15,0,6.0,3,6,1,4,3,3,3.0,4.0,2.0,243,7.70978395061728,4
45,No,Travel_Rarely,Sales,2,3,Life Sciences,3247,Male,3,Healthcare Representative,Single,60740,0.0,14,0,9.0,2,8,3,1,3,3,2.0,3.0,3.0,232,5.988954741379311,3
23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,3248,Female,2,Research Scientist,Single,173280,1.0,17,1,2.0,2,2,0,2,1,3,1.0,3.0,3.0,243,8.017960676726105,3
47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,3249,Male,1,Research Director,Single,27740,4.0,13,1,8.0,2,5,1,3,3,3,2.0,3.0,3.0,232,10.02877035440613,3
34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,3250,Male,1,Research Scientist,Single,45050,1.0,12,0,6.0,3,6,1,4,3,3,4.0,4.0,3.0,240,7.766991898148149,3
55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,3251,Male,4,Laboratory Technician,Married,74280,5.0,12,0,24.0,2,5,1,4,3,3,4.0,1.0,3.0,234,8.032659069325733,3
36,No,Non-Travel,Research & Development,7,2,Life Sciences,3252,Male,5,Sales Executive,Single,116310,1.0,18,1,10.0,2,10,0,9,1,3,1.0,1.0,3.0,231,7.417550505050502,3
52,No,Non-Travel,Research & Development,1,4,Life Sciences,3253,Male,5,Sales Executive,Married,97380,0.0,18,2,5.0,2,4,1,2,3,3,4.0,4.0,3.0,243,7.197127343392773,3
26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,3254,Male,1,Manufacturing Director,Divorced,28350,3.0,11,1,5.0,2,2,2,0,3,3,1.0,4.0,3.0,228,7.121989522417158,3
29,No,Travel_Rarely,Research & Development,10,2,Medical,3255,Male,3,Manufacturing Director,Married,169590,4.0,14,3,11.0,5,8,1,1,3,3,2.0,3.0,2.0,230,6.297399758454104,3
26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,3256,Male,2,Laboratory Technician,Single,26130,6.0,19,1,6.0,2,4,1,2,3,3,4.0,1.0,2.0,229,6.15782993692382,3
34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,3257,Male,2,Manufacturing Director,Single,61460,2.0,12,0,10.0,3,4,1,3,3,3,2.0,4.0,3.0,238,6.222678571428573,3
54,No,Travel_Rarely,Research & Development,18,4,Medical,3258,Female,2,Laboratory Technician,Divorced,49630,9.0,15,1,9.0,2,5,1,4,3,3,4.0,1.0,3.0,229,8.904882338670546,4
27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,3259,Female,4,Research Scientist,Married,195370,0.0,12,0,5.0,5,4,1,1,3,3,3.0,4.0,3.0,235,6.8356371158392495,3
37,No,Travel_Rarely,Sales,2,4,Technical Degree,3260,Male,2,Manufacturing Director,Divorced,61720,0.0,11,0,6.0,1,5,4,3,3,3,4.0,1.0,2.0,241,9.532072383586904,3
38,No,Travel_Frequently,Sales,2,4,Life Sciences,3261,Female,2,Research Scientist,Single,23680,6.0,11,1,17.0,3,15,4,12,3,3,1.0,1.0,3.0,237,10.801050164088144,3
34,No,Travel_Rarely,Sales,2,3,Marketing,3262,Male,1,Sales Representative,Single,103120,1.0,12,0,6.0,2,6,1,3,3,3,3.0,1.0,3.0,241,6.855058782849233,3
35,No,Travel_Rarely,Research & Development,5,4,Medical,3263,Male,3,Manager,Married,16750,1.0,16,0,3.0,6,3,0,2,2,3,1.0,4.0,2.0,235,7.784760047281324,3
30,No,Travel_Rarely,Research & Development,20,3,Medical,3264,Male,1,Laboratory Technician,Married,25230,3.0,13,1,7.0,2,2,0,2,3,3,4.0,3.0,3.0,239,7.16063807531381,3
40,No,Travel_Frequently,Research & Development,10,4,Medical,3265,Male,2,Manufacturing Director,Married,65670,1.0,13,1,8.0,3,8,3,7,4,3,3.0,2.0,3.0,234,6.3608855650522305,3
34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3266,Male,3,Healthcare Representative,Married,47390,5.0,24,2,6.0,2,3,1,2,3,4,3.0,1.0,3.0,232,7.914244492337172,3
42,No,Travel_Frequently,Research & Development,9,4,Medical,3267,Male,1,Manufacturing Director,Divorced,92080,1.0,15,1,24.0,2,24,14,9,4,3,2.0,4.0,2.0,232,7.803479406130271,3
23,Yes,Travel_Rarely,Sales,2,3,Medical,3268,Female,4,Manufacturing Director,Married,45590,1.0,18,1,1.0,2,0,0,0,2,3,3.0,1.0,3.0,244,7.983474499089252,3
24,No,Non-Travel,Sales,1,5,Marketing,3269,Female,1,Manufacturing Director,Divorced,81890,1.0,14,1,1.0,3,1,0,0,3,3,3.0,2.0,3.0,238,6.813900560224087,3
52,No,Travel_Rarely,Research & Development,29,3,Life Sciences,3270,Male,2,Manufacturing Director,Married,29420,8.0,11,1,9.0,1,5,1,4,2,3,4.0,3.0,3.0,235,6.109673758865246,3
50,No,Travel_Rarely,Research & Development,8,4,Life Sciences,3271,Male,2,Sales Executive,Married,49410,5.0,11,1,30.0,3,4,0,3,1,3,3.0,3.0,3.0,229,6.421843765162541,3
29,Yes,Travel_Rarely,Sales,2,4,Marketing,3272,Female,4,Research Scientist,Married,106500,1.0,13,2,1.0,2,1,0,0,4,3,2.0,1.0,3.0,234,10.668609924026603,3
33,No,Travel_Rarely,Research & Development,3,4,Life Sciences,3273,Male,4,Manufacturing Director,Married,59020,0.0,12,1,14.0,2,13,3,7,3,3,3.0,3.0,4.0,231,7.0448027898027945,4
33,Yes,Travel_Rarely,Research & Development,23,5,Life Sciences,3274,Male,1,Human Resources,Single,86390,5.0,16,2,6.0,3,3,0,2,2,3,1.0,1.0,3.0,243,7.963464791952449,3
47,No,Travel_Rarely,Research & Development,6,4,Other,3275,Male,2,Manager,Married,63470,1.0,14,0,26.0,2,26,3,0,4,3,3.0,4.0,2.0,238,9.543667133520074,3
36,No,Travel_Rarely,Sales,6,3,Medical,3276,Female,2,Sales Executive,Married,42000,0.0,22,0,10.0,3,9,0,5,3,4,3.0,2.0,3.0,239,7.685820548582053,3
29,No,Travel_Rarely,Research & Development,10,3,Other,3277,Male,1,Research Scientist,Married,34520,1.0,11,0,10.0,3,10,0,7,2,3,3.0,3.0,3.0,230,7.6831859903381625,3
58,Yes,Travel_Rarely,Research & Development,24,3,Other,3278,Female,2,Research Scientist,Single,43170,7.0,17,0,40.0,2,31,13,8,3,3,4.0,2.0,3.0,232,8.926272749042143,3
35,No,Travel_Rarely,Sales,10,4,Marketing,3279,Female,1,Research Scientist,Single,26320,3.0,13,3,7.0,3,2,2,2,4,3,4.0,3.0,3.0,229,7.792069383794274,3
42,No,Travel_Rarely,Sales,15,1,Marketing,3280,Male,2,Laboratory Technician,Married,46680,9.0,18,2,8.0,2,4,0,2,3,3,4.0,4.0,3.0,240,10.508887731481487,3
28,Yes,Travel_Rarely,Research & Development,19,4,Medical,3281,Female,2,Sales Executive,Single,32040,6.0,16,1,5.0,4,2,2,1,2,3,3.0,3.0,2.0,241,6.249610419548182,3
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3282,Male,2,Healthcare Representative,Married,27200,4.0,14,1,8.0,3,5,0,4,3,3,3.0,2.0,3.0,244,6.5906102003642975,3
32,No,Travel_Rarely,Research & Development,3,1,Medical,3283,Male,2,Manufacturing Director,Married,171810,1.0,14,0,14.0,2,14,6,8,2,3,3.0,3.0,3.0,236,7.996312382297551,4
40,No,Travel_Frequently,Sales,9,3,Marketing,3284,Male,3,Manufacturing Director,Single,22380,6.0,14,0,10.0,3,1,0,0,3,3,1.0,3.0,3.0,237,6.904626113455223,3
30,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3285,Male,2,Research Director,Single,14830,5.0,13,0,12.0,3,0,0,0,3,3,3.0,4.0,2.0,239,9.370607856810782,4
45,No,Travel_Rarely,Research & Development,10,4,Life Sciences,3286,Male,1,Research Director,Single,56050,1.0,12,2,1.0,2,1,0,0,3,3,2.0,3.0,3.0,241,6.5988105117565725,3
42,No,Travel_Rarely,Research & Development,20,2,Medical,3287,Male,2,Sales Representative,Married,72950,1.0,15,0,10.0,3,9,7,8,3,3,2.0,2.0,2.0,234,7.6141322412155725,3
38,No,Travel_Frequently,Sales,4,3,Medical,3288,Male,2,Research Scientist,Divorced,23060,2.0,19,1,13.0,5,4,1,2,3,3,1.0,1.0,2.0,238,7.583628618113909,3
34,No,Travel_Frequently,Research & Development,7,4,Life Sciences,3289,Male,3,Laboratory Technician,Single,23480,1.0,14,1,6.0,3,5,1,3,3,3,3.0,4.0,3.0,242,6.900036730945826,3
49,Yes,Travel_Rarely,Sales,7,2,Life Sciences,3290,Female,2,Healthcare Representative,Married,89980,1.0,14,2,9.0,2,9,7,7,4,3,3.0,4.0,4.0,228,6.285461744639375,3
55,Yes,Travel_Rarely,Human Resources,16,3,Technical Degree,3291,Male,4,Manufacturing Director,Single,43190,4.0,11,0,12.0,3,9,7,3,4,3,3.0,4.0,2.0,227,6.378344346549192,3
43,No,Travel_Rarely,Research & Development,25,2,Medical,3292,Male,2,Healthcare Representative,Married,61320,6.0,13,0,22.0,3,4,1,0,2,3,2.0,1.0,3.0,243,7.298232738911754,3
27,No,Travel_Rarely,Sales,2,4,Medical,3293,Male,2,Manager,Divorced,33460,1.0,21,1,9.0,2,9,0,8,2,4,3.0,4.0,3.0,232,10.484794061302686,3
35,No,Travel_Rarely,Research & Development,1,3,Medical,3294,Male,1,Research Director,Single,108550,3.0,13,1,17.0,2,8,1,6,3,3,3.0,3.0,4.0,231,7.007824675324678,3
28,No,Travel_Rarely,Sales,1,2,Technical Degree,3295,Female,1,Sales Executive,Married,22310,1.0,12,0,8.0,3,8,7,5,2,3,2.0,2.0,3.0,231,9.899078884078888,3
34,No,Travel_Rarely,Sales,2,5,Life Sciences,3296,Male,4,Research Scientist,Married,23230,0.0,17,0,4.0,2,3,0,2,3,3,3.0,4.0,1.0,232,6.877794540229885,4
26,Yes,Travel_Frequently,Research & Development,22,4,Other,3297,Female,1,Sales Executive,Married,20240,1.0,23,0,8.0,2,8,1,7,3,4,3.0,3.0,3.0,231,8.024657287157291,3
27,No,Non-Travel,Sales,1,3,Technical Degree,3298,Female,1,Sales Executive,Married,27130,1.0,11,0,0.0,2,0,0,0,3,3,4.0,4.0,2.0,232,7.299756944444447,3
51,No,Travel_Rarely,Sales,16,3,Medical,3299,Male,3,Research Scientist,Married,94390,2.0,15,3,29.0,0,20,4,17,3,3,1.0,3.0,2.0,237,6.11052977027661,3
44,No,Travel_Rarely,Sales,24,5,Medical,3300,Female,1,Sales Executive,Single,25660,9.0,11,1,10.0,3,5,2,3,3,3,4.0,2.0,2.0,235,6.288274231678484,3
25,No,Travel_Rarely,Research & Development,17,3,Medical,3301,Male,1,Laboratory Technician,Single,199260,7.0,11,3,6.0,5,4,0,1,4,3,1.0,1.0,2.0,237,6.39866619784341,3
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,3302,Male,3,Laboratory Technician,Divorced,24510,1.0,13,1,9.0,3,9,0,8,2,3,1.0,1.0,3.0,235,5.992264775413713,3
35,No,Travel_Rarely,Sales,6,4,Medical,3303,Female,2,Manager,Single,94190,1.0,24,1,6.0,5,6,1,1,2,4,3.0,1.0,2.0,230,6.915613526570049,3
36,No,Travel_Rarely,Sales,10,4,Marketing,3304,Male,3,Manager,Married,86860,1.0,13,0,18.0,2,18,4,11,3,3,2.0,4.0,2.0,234,9.690696818613489,3
32,No,Travel_Rarely,Research & Development,3,4,Medical,3305,Female,4,Sales Executive,Divorced,30380,2.0,20,0,8.0,3,5,0,3,3,4,2.0,4.0,2.0,241,7.82750922083909,3
30,No,Travel_Frequently,Research & Development,4,5,Medical,3306,Male,5,Sales Representative,Divorced,30580,9.0,14,1,10.0,2,5,0,3,3,3,2.0,4.0,2.0,229,6.400223192624936,3
53,No,Travel_Rarely,Sales,6,3,Marketing,3307,Male,4,Sales Executive,Married,23250,7.0,18,1,35.0,1,5,0,4,4,3,1.0,4.0,3.0,247,10.413876518218627,3
45,No,Travel_Rarely,Research & Development,1,5,Technical Degree,3308,Male,2,Healthcare Representative,Divorced,20880,4.0,15,3,18.0,2,5,0,2,3,3,4.0,1.0,3.0,240,8.501261574074073,3
32,No,Travel_Rarely,Sales,10,3,Marketing,3309,Female,1,Human Resources,Married,30720,5.0,12,0,9.0,4,5,1,3,1,3,3.0,3.0,2.0,226,6.597560226155357,3
52,No,Travel_Frequently,Research & Development,1,1,Life Sciences,3310,Male,2,Laboratory Technician,Married,50060,3.0,16,1,31.0,2,9,0,0,3,3,3.0,4.0,3.0,236,7.587263418079104,4
37,No,Travel_Rarely,Sales,24,2,Life Sciences,3311,Female,4,Laboratory Technician,Divorced,42570,4.0,15,0,9.0,2,1,0,0,3,3,4.0,3.0,3.0,234,6.080773979107313,3
28,No,Travel_Rarely,Research & Development,21,4,Life Sciences,3312,Female,1,Healthcare Representative,Divorced,25000,1.0,16,2,6.0,3,5,0,4,3,3,2.0,4.0,3.0,228,6.343983918128658,3
22,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3313,Male,1,Sales Representative,Married,11020,6.0,19,0,4.0,3,2,2,2,2,3,4.0,4.0,1.0,244,6.5201775956284145,3
44,No,Travel_Rarely,Research & Development,22,3,Medical,3314,Female,1,Laboratory Technician,Married,104530,2.0,11,1,10.0,2,3,0,2,3,3,1.0,4.0,2.0,247,10.969163292847501,3
42,No,Travel_Frequently,Sales,13,4,Life Sciences,3315,Female,2,Laboratory Technician,Single,22880,5.0,16,1,8.0,4,2,2,2,2,3,2.0,4.0,3.0,241,7.997912632549558,3
36,No,Travel_Rarely,Research & Development,14,3,Other,3316,Male,2,Research Scientist,Married,39290,0.0,24,0,6.0,6,5,0,3,2,4,1.0,1.0,3.0,238,7.627617880485533,3
25,No,Travel_Rarely,Sales,11,3,Life Sciences,3317,Female,1,Laboratory Technician,Married,23110,1.0,11,1,5.0,2,5,0,3,3,3,3.0,1.0,3.0,245,10.406759637188204,3
35,No,Travel_Rarely,Research & Development,9,2,Life Sciences,3318,Female,1,Healthcare Representative,Married,31400,1.0,13,1,17.0,2,17,5,15,2,3,4.0,3.0,3.0,238,8.78671918767507,3
35,Yes,Travel_Frequently,Sales,8,2,Marketing,3319,Female,1,Laboratory Technician,Divorced,36900,1.0,13,1,10.0,2,10,7,8,4,3,4.0,2.0,2.0,243,9.962005029721077,3
32,No,Non-Travel,Research & Development,21,3,Life Sciences,3320,Male,1,Sales Executive,Divorced,44500,0.0,13,0,4.0,3,3,0,2,3,3,4.0,4.0,3.0,236,7.890476694915258,3
25,No,Travel_Rarely,Sales,5,3,Marketing,3321,Female,4,Research Scientist,Married,27560,1.0,12,2,5.0,2,5,0,3,3,3,3.0,1.0,4.0,228,7.807816764132551,3
49,No,Travel_Rarely,Sales,9,3,Technical Degree,3322,Female,2,Sales Representative,Married,190330,2.0,18,1,7.0,5,4,0,2,3,3,3.0,1.0,3.0,232,7.488967911877396,3
24,No,Non-Travel,Research & Development,2,5,Technical Degree,3323,Male,2,Healthcare Representative,Married,187220,0.0,22,1,6.0,3,5,3,4,3,4,1.0,4.0,2.0,229,7.586379184861721,3
32,No,Travel_Frequently,Research & Development,12,5,Medical,3324,Male,1,Research Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3,2,3,2.0,2.0,3.0,244,6.822150500910748,3
38,No,Travel_Rarely,Sales,22,2,Medical,3325,Male,1,Sales Executive,Married,137340,0.0,13,0,3.0,3,2,1,2,4,3,2.0,2.0,3.0,238,7.005576563958923,3
42,No,Travel_Rarely,Research & Development,18,1,Technical Degree,3326,Female,2,Research Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3,3,4,3.0,4.0,2.0,229,9.61358806404658,3
31,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3327,Female,3,Sales Executive,Married,22790,3.0,12,1,8.0,3,6,0,2,3,3,4.0,4.0,3.0,233,10.09712446351932,3
29,Yes,Travel_Rarely,Sales,3,3,Marketing,3328,Male,3,Laboratory Technician,Divorced,59160,6.0,12,0,5.0,2,3,0,2,3,3,2.0,3.0,3.0,235,9.37634633569741,3
53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,3329,Male,1,Sales Representative,Married,20890,5.0,16,0,28.0,2,2,2,2,2,3,1.0,4.0,3.0,232,6.390003591954024,3
35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3330,Male,3,Healthcare Representative,Married,167920,3.0,12,1,16.0,3,13,4,8,4,3,4.0,2.0,3.0,236,7.074260828625241,3
37,No,Travel_Frequently,Research & Development,13,4,Life Sciences,3331,Female,3,Human Resources,Married,35640,5.0,11,0,10.0,1,5,0,0,1,3,3.0,4.0,3.0,243,7.37062528577961,3
53,No,Travel_Rarely,Research & Development,1,1,Medical,3332,Male,1,Sales Executive,Single,44250,6.0,22,1,33.0,2,12,3,8,4,4,4.0,4.0,3.0,239,6.700677591817756,3
43,No,Travel_Frequently,Research & Development,1,3,Medical,3333,Male,1,Laboratory Technician,Married,52650,4.0,11,1,12.0,4,5,2,2,3,3,4.0,4.0,2.0,229,7.623434012615232,3
47,No,Travel_Rarely,Sales,15,4,Marketing,3334,Female,3,Research Director,Married,65530,0.0,15,0,8.0,2,7,7,7,3,3,3.0,4.0,3.0,241,10.684698017519594,3
37,No,Non-Travel,Research & Development,1,5,Medical,3335,Female,2,Research Scientist,Single,62610,1.0,12,0,10.0,1,10,0,9,3,3,1.0,2.0,3.0,241,8.351735822959894,3
50,No,Non-Travel,Research & Development,17,3,Medical,3336,Female,1,Laboratory Technician,Divorced,42980,1.0,20,1,31.0,6,31,14,7,3,4,1.0,1.0,3.0,240,6.632049768518513,3
39,No,Travel_Rarely,Research & Development,1,3,Other,3337,Female,3,Human Resources,Married,68040,8.0,14,1,13.0,3,5,0,4,2,3,4.0,4.0,3.0,231,6.913459595959595,3
33,No,Travel_Rarely,Sales,7,3,Life Sciences,3338,Male,2,Manufacturing Director,Divorced,38150,3.0,11,1,7.0,3,4,0,3,3,3,4.0,2.0,4.0,238,9.403011204481793,3
32,Yes,Travel_Rarely,Research & Development,9,1,Medical,3339,Female,1,Laboratory Technician,Single,27410,1.0,15,1,1.0,5,1,0,1,2,3,1.0,4.0,1.0,246,10.006964769647695,3
29,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3340,Female,4,Healthcare Representative,Divorced,66730,6.0,12,1,8.0,2,4,0,3,4,3,1.0,4.0,3.0,242,6.388003902662991,3
44,No,Travel_Rarely,Research & Development,26,2,Life Sciences,3341,Male,2,Manufacturing Director,Married,76390,1.0,14,0,8.0,6,8,7,1,3,3,2.0,1.0,3.0,229,9.783470402717127,3
28,No,Travel_Rarely,Sales,24,5,Life Sciences,3342,Female,1,Research Scientist,Single,23280,1.0,11,2,4.0,3,4,0,2,3,3,1.0,4.0,3.0,230,6.395218599033815,3
58,Yes,Travel_Frequently,Sales,9,2,Technical Degree,3343,Male,1,Sales Executive,Divorced,21530,9.0,11,0,3.0,3,1,0,0,3,3,4.0,4.0,2.0,243,10.47176268861454,3
43,No,Travel_Rarely,Sales,7,4,Marketing,3344,Male,2,Sales Executive,Divorced,48760,4.0,16,2,4.0,4,1,0,0,3,3,1.0,2.0,4.0,232,6.5975850095785455,4
20,Yes,Travel_Rarely,Research & Development,11,3,Medical,3345,Male,2,Sales Executive,Single,93960,1.0,12,0,2.0,6,2,0,2,1,3,3.0,3.0,2.0,233,7.086974248927038,6
21,Yes,Travel_Rarely,Research & Development,1,3,Medical,3346,Male,2,Sales Executive,Single,104000,1.0,13,1,1.0,2,1,0,0,3,3,4.0,4.0,2.0,241,7.891711618257259,3
36,No,Travel_Rarely,Research & Development,26,4,Medical,3347,Male,1,Laboratory Technician,Married,84740,0.0,14,0,17.0,3,16,4,11,3,3,3.0,4.0,2.0,247,10.330182186234813,3
47,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3348,Male,2,Manufacturing Director,Single,99810,1.0,21,1,3.0,3,3,1,2,3,4,4.0,4.0,2.0,243,8.500371513488801,3
22,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,3349,Female,1,Laboratory Technician,Married,124900,0.0,13,0,4.0,3,3,0,2,3,3,2.0,3.0,4.0,231,9.8010101010101,3
41,Yes,Travel_Rarely,Research & Development,23,3,Life Sciences,3350,Female,2,Sales Executive,Divorced,26570,4.0,11,0,10.0,3,7,1,0,4,3,2.0,4.0,2.0,234,10.401733143399813,3
28,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3351,Female,3,Manager,Divorced,135910,5.0,20,1,6.0,2,2,2,2,3,4,3.0,3.0,3.0,237,7.703818565400844,3
39,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,3352,Female,4,Human Resources,Married,66960,7.0,11,0,8.0,3,2,2,2,3,3,4.0,1.0,1.0,234,10.70807929724596,4
27,No,Travel_Rarely,Research & Development,1,3,Medical,3353,Male,1,Research Scientist,Single,20580,1.0,14,1,1.0,5,1,0,0,3,3,2.0,3.0,3.0,235,7.710114657210404,3
34,No,Travel_Rarely,Research & Development,12,2,Technical Degree,3354,Male,2,Human Resources,Divorced,88650,1.0,11,1,1.0,0,1,1,0,3,3,2.0,2.0,3.0,245,7.693657596371878,3
42,No,Travel_Rarely,Sales,11,1,Technical Degree,3355,Male,2,Human Resources,Single,59400,7.0,16,0,10.0,2,5,0,3,2,3,3.0,3.0,3.0,226,6.924135939036388,5
